   3
0.012680, 0.205353, 0.993805, 0.253860, 0.748077, 0.322250, 0.995193, 0.812759, 0.189941, 0.010696, 0.286346, 0.740509, 0.330002, 0.090149, 0.155533, 0.989487, 60.272858
0.735474, 0.509644, 0.800842, 0.185928, 0.005356, 0.757843, 0.660187, 0.436737, 0.546356, 0.859726, 0.905136, 0.639877, 0.864365, 0.854401, 0.772293, 0.908371, 36.913773
0.997543, 0.837631, 0.221191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 71.296387
0.244888, 0.807068, 0.123489, 0.047836, 0.383179, 0.846741, 0.014420, 0.328232, 0.346313, 0.463638, 0.878616, 0.467789, 0.894272, 0.467911, 0.948959, 0.882401, 56.878296
0.462036, 0.539978, 0.123489, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 55.112793
0.285690, 0.421173, 0.127319, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 39.060440
0.231140, 0.065521, 0.415710, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 60.894104
0.735474, 0.509644, 0.430679, 0.185928, 0.005356, 0.757843, 0.660187, 0.436737, 0.546356, 0.859726, 0.905136, 0.639877, 0.864365, 0.854401, 0.772293, 0.908371, 39.171921
0.436798, 0.214706, 0.118851, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 43.210495
0.390594, 0.387817, 0.540146, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 28.002640
0.390594, 0.387817, 0.540146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 28.002640
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.463791, 0.523148, 0.398117, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 27.715347
0.500000, 0.500473, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.004654
0.463974, 0.520859, 0.713318, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 35.468735
0.189484, 0.325684, 0.679703, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 34.860062
0.609406, 0.612183, 0.459854, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 28.002625
0.500961, 0.500961, 0.500961, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.057632
0.470551, 0.480652, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 20.110733
0.750000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 25.853104
0.250000, 0.482269, 0.461227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 49.853363
0.471313, 0.546402, 0.670059, 0.314194, 0.000488, 0.605469, 0.669785, 0.152267, 0.172546, 0.378296, 0.350601, 0.053513, 0.148880, 0.371704, 0.260712, 0.084290, 46.479675
0.926559, 0.873947, 0.948380, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 95.201019
0.500000, 0.500473, 0.421417, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 7.284668
0.471649, 0.481735, 0.460693, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 37.113388
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500000, 0.486374, 0.482605, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.289734
0.500000, 0.444138, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 19.320862
0.537949, 0.463654, 0.486038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 38.672928
0.673248, 0.576706, 0.303467, 0.610748, 0.004761, 0.716766, 0.615005, 0.082001, 0.668579, 0.829590, 0.918716, 0.560181, 0.391083, 0.926804, 0.970291, 0.359131, 24.133347
0.810989, 0.674789, 0.320770, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 35.130630
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.507797, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 1.238495
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499969, 0.499496, 0.471420, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 12.738617
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.520340, 0.500534, 0.469742, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 21.225174
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500015, 0.499207, 0.473953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 11.132294
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500000, 0.494614, 0.485764, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.528381
0.624985, 0.624985, 0.624985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 40.499405
0.500000, 0.495438, 0.484924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.800232
0.500000, 0.499985, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499313, 0.498489, 0.485718, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.011597
0.734375, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 23.847534
0.499985, 0.504105, 0.501572, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.399765
0.500000, 0.499527, 0.578583, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 7.284714
0.611771, 0.610977, 0.520447, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 17.417694
0.500000, 0.499481, 0.487518, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.076767
0.500000, 0.500000, 0.694824, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 3.985062
0.499268, 0.500015, 0.503754, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.302841
0.500015, 0.500015, 0.500015, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499268, 0.500107, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011383
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500015, 0.500015, 0.500015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.808746, 0.808746, 0.808746, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 44.146042
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499985, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.498810, 0.499893, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.029694
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500015, 0.499847, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.611496
0.500366, 0.499939, 0.500000, 0.610748, 0.004761, 0.828827, 0.631546, 0.082001, 0.668579, 0.821396, 0.912262, 0.560181, 0.391083, 0.881638, 0.970291, 0.359131, 0.002853
0.499802, 0.500015, 0.499985, 0.101791, 0.000793, 0.569977, 0.684097, 0.013672, 0.111435, 0.397461, 0.347046, 0.093369, 0.065186, 0.358078, 0.161713, 0.059860, 0.000824
0.500000, 0.500000, 0.530960, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 14.188232
0.499817, 0.500031, 0.500000, 0.508957, 0.003967, 0.730347, 0.943954, 0.068344, 0.557159, 0.884460, 0.967651, 0.466827, 0.325912, 0.871597, 0.808578, 0.299286, 0.000717
0.499985, 0.499680, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.002136
0.500076, 0.499969, 0.499985, 0.152679, 0.001190, 0.619217, 0.527893, 0.020493, 0.167145, 0.365936, 0.319351, 0.140045, 0.097763, 0.363098, 0.242569, 0.089783, 0.000137
0.500076, 0.499969, 0.499985, 0.559845, 0.004364, 0.547119, 0.518600, 0.075165, 0.612869, 0.874252, 0.972504, 0.513504, 0.358490, 0.975327, 0.889435, 0.329208, 0.000137
0.498810, 0.499802, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.030273
0.499954, 0.500000, 0.500000, 0.330826, 0.002579, 0.997925, 0.795166, 0.044418, 0.362152, 0.775116, 0.718506, 0.303436, 0.211838, 0.710693, 0.525574, 0.194534, 0.000031
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499023, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.019836
0.500015, 0.499985, 0.499985, 0.445328, 0.003464, 0.977615, 0.963181, 0.059799, 0.487503, 0.824692, 0.845505, 0.408463, 0.285172, 0.843002, 0.707504, 0.261871, 0.000000
0.499969, 0.500000, 0.500000, 0.369003, 0.002884, 0.991165, 0.979950, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000015
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.498795, 0.499802, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.642029
0.499985, 0.499985, 0.500000, 0.388077, 0.003021, 0.987778, 0.999496, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000000
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499985, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500015, 0.500000, 0.500000, 0.203583, 0.001587, 0.492188, 0.499939, 0.027328, 0.222855, 0.404083, 0.401581, 0.186722, 0.130356, 0.399445, 0.323425, 0.119705, 0.000000
0.499985, 0.437439, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 16.755249
0.499985, 0.500000, 0.500000, 0.388077, 0.003021, 0.987778, 0.983765, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000000
0.499969, 0.499985, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.611023
0.498276, 0.499985, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.061783
0.499985, 0.500015, 0.500015, 0.369003, 0.002884, 0.991165, 0.965332, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000000
0.499985, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499985, 0.499985, 0.482422, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 5.774323
0.499985, 0.500015, 0.500015, 0.369003, 0.002884, 0.991165, 0.995880, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000000
0.498795, 0.499802, 0.499985, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.031021
0.499969, 0.499985, 0.499985, 0.388077, 0.003021, 0.987778, 0.995285, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000015
0.500015, 0.499939, 0.500015, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000076
0.499985, 0.500336, 0.499985, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.002350
0.499985, 0.500000, 0.500000, 0.388077, 0.003021, 0.987778, 0.984940, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000000
0.500000, 0.499802, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000809
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499969, 0.499969, 0.499969, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000046
0.499969, 0.499969, 0.499969, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000046
0.499985, 0.500000, 0.500000, 0.388077, 0.003021, 0.987778, 0.990952, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000000
0.500000, 0.500000, 0.660614, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 18.851990
0.499985, 0.499802, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.611832
0.499969, 0.500000, 0.500000, 0.369003, 0.002884, 0.991165, 0.984222, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000015
0.500000, 0.513489, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 3.554306
0.500061, 0.499924, 0.499924, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000305
0.499985, 0.500000, 0.500000, 0.184494, 0.001434, 0.495575, 0.518280, 0.024765, 0.201965, 0.395813, 0.380417, 0.169220, 0.118134, 0.377396, 0.293106, 0.108490, 0.000000
0.542587, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 19.394470
0.499969, 0.500000, 0.500000, 0.369003, 0.002884, 0.991165, 0.989166, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000015
0.500000, 0.500000, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.611008
0.595474, 0.595474, 0.595474, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 3.163345
0.500000, 0.500000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.500000, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.500000, 0.499985, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499985, 0.500000, 0.500015, 0.369003, 0.002884, 0.991165, 0.976501, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000000
0.500015, 0.499802, 0.500015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000824
0.499985, 0.500015, 0.500015, 0.369003, 0.002884, 0.991165, 0.989700, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000000
0.497208, 0.497208, 0.497208, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.485291
0.499985, 0.500000, 0.500000, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.000000
0.499969, 0.499985, 0.499985, 0.388077, 0.003021, 0.987778, 0.985977, 0.052109, 0.424835, 0.799896, 0.782013, 0.355957, 0.248505, 0.776855, 0.616547, 0.228195, 0.000015
0.498795, 0.499985, 0.494553, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.641220
0.498886, 0.498886, 0.498886, 0.407166, 0.003174, 0.984390, 0.999878, 0.054672, 0.445724, 0.808167, 0.803177, 0.373459, 0.260727, 0.798904, 0.646866, 0.239426, 0.077393
0.499969, 0.500000, 0.500000, 0.369003, 0.002884, 0.991165, 0.967407, 0.049545, 0.403946, 0.791641, 0.760849, 0.338455, 0.236282, 0.754807, 0.586227, 0.216980, 0.000015
